Country,date,vaccine,total
Argentina,2021-11-02,Sinopharm/Beijing,1745
Argentina,2021-11-02,Sputnik V,1746
Argentina,2021-11-03,CanSino,1747
Argentina,2021-11-03,Moderna,1748
Argentina,2021-11-03,Oxford/AstraZeneca,1749
Argentina,2021-11-03,Pfizer/BioNTech,1750
Argentina,2021-11-03,Sinopharm/Beijing,1751
Argentina,2021-11-03,Sputnik V,1752
Argentina,2021-11-04,CanSino,1753
Argentina,2021-11-04,Moderna,1754
Argentina,2021-11-04,Oxford/AstraZeneca,1755
Argentina,2021-11-04,Pfizer/BioNTech,1756
Argentina,2021-11-04,Sinopharm/Beijing,1757
Argentina,2021-11-04,Sputnik V,1758
Argentina,2021-11-05,CanSino,1759
Argentina,2021-11-05,Moderna,1760
Argentina,2021-11-05,Oxford/AstraZeneca,1761
Argentina,2021-11-05,Pfizer/BioNTech,1762
Argentina,2021-11-05,Sinopharm/Beijing,1763
Argentina,2021-11-05,Sputnik V,1764
Argentina,2021-11-06,CanSino,1765
Argentina,2021-11-06,Moderna,1766
Argentina,2021-11-06,Oxford/AstraZeneca,1767
Argentina,2021-11-06,Pfizer/BioNTech,1768
Argentina,2021-11-06,Sinopharm/Beijing,1769
Argentina,2021-11-06,Sputnik V,1770
Argentina,2021-11-07,CanSino,1771
Argentina,2021-11-07,Moderna,1772
Argentina,2021-11-07,Oxford/AstraZeneca,1773
Argentina,2021-11-07,Pfizer/BioNTech,1774
Argentina,2021-11-07,Sinopharm/Beijing,1775
Argentina,2021-11-07,Sputnik V,1776
Argentina,2021-11-08,CanSino,1777
Argentina,2021-11-08,Moderna,1778
Argentina,2021-11-08,Oxford/AstraZeneca,1779
Argentina,2021-11-08,Pfizer/BioNTech,1780
Argentina,2021-11-08,Sinopharm/Beijing,1781
Argentina,2021-11-08,Sputnik V,1782
Argentina,2021-11-09,CanSino,1783
Argentina,2021-11-09,Moderna,1784
Argentina,2021-11-09,Oxford/AstraZeneca,1785
Argentina,2021-11-09,Pfizer/BioNTech,1786
Argentina,2021-11-09,Sinopharm/Beijing,1787
Argentina,2021-11-09,Sputnik V,1788
Argentina,2021-11-10,CanSino,1789
Argentina,2021-11-10,Moderna,1790
Argentina,2021-11-10,Oxford/AstraZeneca,1791
Argentina,2021-11-10,Pfizer/BioNTech,1792
Argentina,2021-11-10,Sinopharm/Beijing,1793
Argentina,2021-11-10,Sputnik V,1794
Argentina,2021-11-11,CanSino,1795
Argentina,2021-11-11,Moderna,1796
Argentina,2021-11-11,Oxford/AstraZeneca,1797
Argentina,2021-11-11,Pfizer/BioNTech,1798
Argentina,2021-11-11,Sinopharm/Beijing,1799
Argentina,2021-11-11,Sputnik V,1800
Argentina,2021-11-12,CanSino,1801
Argentina,2021-11-12,Moderna,1802
Argentina,2021-11-12,Oxford/AstraZeneca,1803
Argentina,2021-11-12,Pfizer/BioNTech,1804
Argentina,2021-11-12,Sinopharm/Beijing,1805
Argentina,2021-11-12,Sputnik V,1806
Argentina,2021-11-13,CanSino,1807
Argentina,2021-11-13,Moderna,1808
Argentina,2021-11-13,Oxford/AstraZeneca,1809
Argentina,2021-11-13,Pfizer/BioNTech,1810
Argentina,2021-11-13,Sinopharm/Beijing,1811
Argentina,2021-11-13,Sputnik V,1812
Argentina,2021-11-14,CanSino,1813
Argentina,2021-11-14,Moderna,1814
Argentina,2021-11-14,Oxford/AstraZeneca,1815
Argentina,2021-11-14,Pfizer/BioNTech,1816
Argentina,2021-11-14,Sinopharm/Beijing,1817
Argentina,2021-11-14,Sputnik V,1818
Argentina,2021-11-15,CanSino,1819
Argentina,2021-11-15,Moderna,1820
Argentina,2021-11-15,Oxford/AstraZeneca,1821
Argentina,2021-11-15,Pfizer/BioNTech,1822
Argentina,2021-11-15,Sinopharm/Beijing,1823
Argentina,2021-11-15,Sputnik V,1824
Argentina,2021-11-16,CanSino,1825
Argentina,2021-11-16,Moderna,1826
Argentina,2021-11-16,Oxford/AstraZeneca,1827
Argentina,2021-11-16,Pfizer/BioNTech,1828
Argentina,2021-11-16,Sinopharm/Beijing,1829
Argentina,2021-11-16,Sputnik V,1830
Argentina,2021-11-17,CanSino,1831
Argentina,2021-11-17,Moderna,1832
Argentina,2021-11-17,Oxford/AstraZeneca,1833
Argentina,2021-11-17,Pfizer/BioNTech,1834
Argentina,2021-11-17,Sinopharm/Beijing,1835
Argentina,2021-11-17,Sputnik V,1836
Argentina,2021-11-18,CanSino,1837
Argentina,2021-11-18,Moderna,1838
Argentina,2021-11-18,Oxford/AstraZeneca,1839
Argentina,2021-11-18,Pfizer/BioNTech,1840
Argentina,2021-11-18,Sinopharm/Beijing,1841
Argentina,2021-11-18,Sputnik V,1842
Argentina,2021-11-19,CanSino,1843
Argentina,2021-11-19,Moderna,1844
Argentina,2021-11-19,Oxford/AstraZeneca,1845
Argentina,2021-11-19,Pfizer/BioNTech,1846
Argentina,2021-11-19,Sinopharm/Beijing,1847
Argentina,2021-11-19,Sputnik V,1848
Argentina,2021-11-20,CanSino,1849
Argentina,2021-11-20,Moderna,1850
Argentina,2021-11-20,Oxford/AstraZeneca,1851
Argentina,2021-11-20,Pfizer/BioNTech,1852
Argentina,2021-11-20,Sinopharm/Beijing,1853
Argentina,2021-11-20,Sputnik V,1854
Argentina,2021-11-21,CanSino,1855
Argentina,2021-11-21,Moderna,1856
Argentina,2021-11-21,Oxford/AstraZeneca,1857
Argentina,2021-11-21,Pfizer/BioNTech,1858
Argentina,2021-11-21,Sinopharm/Beijing,1859
Argentina,2021-11-21,Sputnik V,1860
Argentina,2021-11-22,CanSino,1861
Argentina,2021-11-22,Moderna,1862
Argentina,2021-11-22,Oxford/AstraZeneca,1863
Argentina,2021-11-22,Pfizer/BioNTech,1864
Argentina,2021-11-22,Sinopharm/Beijing,1865
Argentina,2021-11-22,Sputnik V,1866
Argentina,2021-11-23,CanSino,1867
Argentina,2021-11-23,Moderna,1868
Argentina,2021-11-23,Oxford/AstraZeneca,1869
Argentina,2021-11-23,Pfizer/BioNTech,1870
Argentina,2021-11-23,Sinopharm/Beijing,1871
Argentina,2021-11-23,Sputnik V,1872
Argentina,2021-11-24,CanSino,1873
Argentina,2021-11-24,Moderna,1874
Argentina,2021-11-24,Oxford/AstraZeneca,1875
Argentina,2021-11-24,Pfizer/BioNTech,1876
Argentina,2021-11-24,Sinopharm/Beijing,1877
Argentina,2021-11-24,Sputnik V,1878
Argentina,2021-11-25,CanSino,1879
Argentina,2021-11-25,Moderna,1880
Argentina,2021-11-25,Oxford/AstraZeneca,1881
Argentina,2021-11-25,Pfizer/BioNTech,1882
Argentina,2021-11-25,Sinopharm/Beijing,1883
Argentina,2021-11-25,Sputnik V,1884
Argentina,2021-11-26,CanSino,1885
Argentina,2021-11-26,Moderna,1886
Argentina,2021-11-26,Oxford/AstraZeneca,1887
Argentina,2021-11-26,Pfizer/BioNTech,1888
Argentina,2021-11-26,Sinopharm/Beijing,1889
Argentina,2021-11-26,Sputnik V,1890
Argentina,2021-11-27,CanSino,1891
Argentina,2021-11-27,Moderna,1892
Argentina,2021-11-27,Oxford/AstraZeneca,1893
Argentina,2021-11-27,Pfizer/BioNTech,1894
Argentina,2021-11-27,Sinopharm/Beijing,1895
Argentina,2021-11-27,Sputnik V,1896
Argentina,2021-11-28,CanSino,1897
Argentina,2021-11-28,Moderna,1898
Argentina,2021-11-28,Oxford/AstraZeneca,1899
Argentina,2021-11-28,Pfizer/BioNTech,1900
Argentina,2021-11-28,Sinopharm/Beijing,1901
Argentina,2021-11-28,Sputnik V,1902
Argentina,2021-11-29,CanSino,1903
Argentina,2021-11-29,Moderna,1904
Argentina,2021-11-29,Oxford/AstraZeneca,1905
Argentina,2021-11-29,Pfizer/BioNTech,1906
Argentina,2021-11-29,Sinopharm/Beijing,1907
Argentina,2021-11-29,Sputnik V,1908
Argentina,2021-11-30,CanSino,1909
Argentina,2021-11-30,Moderna,1910
Argentina,2021-11-30,Oxford/AstraZeneca,1911
Argentina,2021-11-30,Pfizer/BioNTech,1912
Argentina,2021-11-30,Sinopharm/Beijing,1913
Argentina,2021-11-30,Sputnik V,1914
Argentina,2021-12-01,CanSino,1915
Argentina,2021-12-01,Moderna,1916
Argentina,2021-12-01,Oxford/AstraZeneca,1917
Argentina,2021-12-01,Pfizer/BioNTech,1918
Argentina,2021-12-01,Sinopharm/Beijing,1919
Argentina,2021-12-01,Sputnik V,1920
Argentina,2021-12-02,CanSino,1921
Argentina,2021-12-02,Moderna,1922
Argentina,2021-12-02,Oxford/AstraZeneca,1923
Argentina,2021-12-02,Pfizer/BioNTech,1924
Argentina,2021-12-02,Sinopharm/Beijing,1925
Argentina,2021-12-02,Sputnik V,1926
Argentina,2021-12-03,CanSino,1927
Argentina,2021-12-03,Moderna,1928
Argentina,2021-12-03,Oxford/AstraZeneca,1929
Argentina,2021-12-03,Pfizer/BioNTech,1930
Argentina,2021-12-03,Sinopharm/Beijing,1931
Argentina,2021-12-03,Sputnik V,1932
Argentina,2021-12-04,CanSino,1933
Argentina,2021-12-04,Moderna,1934
Argentina,2021-12-04,Oxford/AstraZeneca,1935
Argentina,2021-12-04,Pfizer/BioNTech,1936
Argentina,2021-12-04,Sinopharm/Beijing,1937
Argentina,2021-12-04,Sputnik V,1938
Argentina,2021-12-05,CanSino,1939
Argentina,2021-12-05,Moderna,1940
Argentina,2021-12-05,Oxford/AstraZeneca,1941
Argentina,2021-12-05,Pfizer/BioNTech,1942
Argentina,2021-12-05,Sinopharm/Beijing,1943
Argentina,2021-12-05,Sputnik V,1944
Argentina,2021-12-06,CanSino,1945
Argentina,2021-12-06,Moderna,1946
Argentina,2021-12-06,Oxford/AstraZeneca,1947
Argentina,2021-12-06,Pfizer/BioNTech,1948
Argentina,2021-12-06,Sinopharm/Beijing,1949
Argentina,2021-12-06,Sputnik V,1950
Argentina,2021-12-07,CanSino,1951
Argentina,2021-12-07,Moderna,1952
Argentina,2021-12-07,Oxford/AstraZeneca,1953
Argentina,2021-12-07,Pfizer/BioNTech,1954
Argentina,2021-12-07,Sinopharm/Beijing,1955
Argentina,2021-12-07,Sputnik V,1956
Argentina,2021-12-08,CanSino,1957
Argentina,2021-12-08,Moderna,1958
Argentina,2021-12-08,Oxford/AstraZeneca,1959
Argentina,2021-12-08,Pfizer/BioNTech,1960
Argentina,2021-12-08,Sinopharm/Beijing,1961
Argentina,2021-12-08,Sputnik V,1962
Argentina,2021-12-09,CanSino,1963
Argentina,2021-12-09,Moderna,1964
Argentina,2021-12-09,Oxford/AstraZeneca,1965
Argentina,2021-12-09,Pfizer/BioNTech,1966
Argentina,2021-12-09,Sinopharm/Beijing,1967
Argentina,2021-12-09,Sputnik V,1968
Argentina,2021-12-10,CanSino,1969
Argentina,2021-12-10,Moderna,1970
Argentina,2021-12-10,Oxford/AstraZeneca,1971
Argentina,2021-12-10,Pfizer/BioNTech,1972
Argentina,2021-12-10,Sinopharm/Beijing,1973
Argentina,2021-12-10,Sputnik V,1974
Argentina,2021-12-11,CanSino,1975
Argentina,2021-12-11,Moderna,1976
Argentina,2021-12-11,Oxford/AstraZeneca,1977
Argentina,2021-12-11,Pfizer/BioNTech,1978
Argentina,2021-12-11,Sinopharm/Beijing,1979
Argentina,2021-12-11,Sputnik V,1980
Argentina,2021-12-12,CanSino,1981
Argentina,2021-12-12,Moderna,1982
Argentina,2021-12-12,Oxford/AstraZeneca,1983
Argentina,2021-12-12,Pfizer/BioNTech,1984
Argentina,2021-12-12,Sinopharm/Beijing,1985
Argentina,2021-12-12,Sputnik V,1986
Argentina,2021-12-13,CanSino,1987
Argentina,2021-12-13,Moderna,1988
Argentina,2021-12-13,Oxford/AstraZeneca,1989
Argentina,2021-12-13,Pfizer/BioNTech,1990
Argentina,2021-12-13,Sinopharm/Beijing,1991
Argentina,2021-12-13,Sputnik V,1992
Argentina,2021-12-14,CanSino,1993
Argentina,2021-12-14,Moderna,1994
Argentina,2021-12-14,Oxford/AstraZeneca,1995
Argentina,2021-12-14,Pfizer/BioNTech,1996
Argentina,2021-12-14,Sinopharm/Beijing,1997
Argentina,2021-12-14,Sputnik V,1998
Argentina,2021-12-15,CanSino,1999
Argentina,2021-12-15,Moderna,2000
Argentina,2021-12-15,Oxford/AstraZeneca,2001
Argentina,2021-12-15,Pfizer/BioNTech,2002
Argentina,2021-12-15,Sinopharm/Beijing,2003
Argentina,2021-12-15,Sputnik V,2004
Argentina,2021-12-16,CanSino,2005
Argentina,2021-12-16,Moderna,2006
Argentina,2021-12-16,Oxford/AstraZeneca,2007
Argentina,2021-12-16,Pfizer/BioNTech,2008
Argentina,2021-12-16,Sinopharm/Beijing,2009
Argentina,2021-12-16,Sputnik V,2010
Argentina,2021-12-17,CanSino,2011
Argentina,2021-12-17,Moderna,2012
Argentina,2021-12-17,Oxford/AstraZeneca,2013
Argentina,2021-12-17,Pfizer/BioNTech,2014
Argentina,2021-12-17,Sinopharm/Beijing,2015
Argentina,2021-12-17,Sputnik V,2016
Argentina,2021-12-18,CanSino,2017
Argentina,2021-12-18,Moderna,2018
Argentina,2022-02-27,Pfizer/BioNTech,2446
Argentina,2022-02-27,Sinopharm/Beijing,2447
Argentina,2022-02-27,Sputnik V,2448
Argentina,2022-02-28,CanSino,2449
Argentina,2022-02-28,Moderna,2450
Argentina,2022-02-28,Oxford/AstraZeneca,2451
Argentina,2022-02-28,Pfizer/BioNTech,2452
Argentina,2022-02-28,Sinopharm/Beijing,2453
Argentina,2022-02-28,Sputnik V,2454
Argentina,2022-03-01,CanSino,2455
Argentina,2022-03-01,Moderna,2456
Argentina,2022-03-01,Oxford/AstraZeneca,2457
Argentina,2022-03-01,Pfizer/BioNTech,2458
Argentina,2022-03-01,Sinopharm/Beijing,2459
Argentina,2022-03-01,Sputnik V,2460
Argentina,2022-03-02,CanSino,2461
Argentina,2022-03-02,Moderna,2462
Argentina,2022-03-02,Oxford/AstraZeneca,2463
Argentina,2022-03-02,Pfizer/BioNTech,2464
Argentina,2022-03-02,Sinopharm/Beijing,2465
Argentina,2022-03-02,Sputnik V,2466
Argentina,2022-03-03,CanSino,2467
Argentina,2022-03-03,Moderna,2468
Argentina,2022-03-03,Oxford/AstraZeneca,2469
Argentina,2022-03-03,Pfizer/BioNTech,2470
Argentina,2022-03-03,Sinopharm/Beijing,2471
Argentina,2022-03-03,Sputnik V,2472
Argentina,2022-03-04,CanSino,2473
Argentina,2022-03-04,Moderna,2474
Argentina,2022-03-04,Oxford/AstraZeneca,2475
Argentina,2022-03-04,Pfizer/BioNTech,2476
Argentina,2022-03-04,Sinopharm/Beijing,2477
Argentina,2022-03-04,Sputnik V,2478
Argentina,2022-03-05,CanSino,2479
Argentina,2022-03-05,Moderna,2480
Argentina,2022-03-05,Oxford/AstraZeneca,2481
Argentina,2022-03-05,Pfizer/BioNTech,2482
Argentina,2022-03-05,Sinopharm/Beijing,2483
Argentina,2022-03-05,Sputnik V,2484
Argentina,2022-03-06,CanSino,2485
Argentina,2022-03-06,Moderna,2486
Argentina,2022-03-06,Oxford/AstraZeneca,2487
Argentina,2022-03-06,Pfizer/BioNTech,2488
Argentina,2022-03-06,Sinopharm/Beijing,2489
Argentina,2022-03-06,Sputnik V,2490
Argentina,2022-03-07,CanSino,2491
Argentina,2022-03-07,Moderna,2492
Argentina,2022-03-07,Oxford/AstraZeneca,2493
Argentina,2022-03-07,Pfizer/BioNTech,2494
Argentina,2022-03-07,Sinopharm/Beijing,2495
Argentina,2022-03-07,Sputnik V,2496
Argentina,2022-03-08,CanSino,2497
Argentina,2022-03-08,Moderna,2498
Argentina,2022-03-08,Oxford/AstraZeneca,2499
Argentina,2022-03-08,Pfizer/BioNTech,2500
Argentina,2022-03-08,Sinopharm/Beijing,2501
Argentina,2022-03-08,Sputnik V,2502
Argentina,2022-03-09,CanSino,2503
Argentina,2022-03-09,Moderna,2504
Argentina,2022-03-09,Oxford/AstraZeneca,2505
Argentina,2022-03-09,Pfizer/BioNTech,2506
Argentina,2022-03-09,Sinopharm/Beijing,2507
Argentina,2022-03-09,Sputnik V,2508
Argentina,2022-03-10,CanSino,2509
Argentina,2022-03-10,Moderna,2510
Argentina,2022-03-10,Oxford/AstraZeneca,2511
Argentina,2022-03-10,Pfizer/BioNTech,2512
Argentina,2022-03-10,Sinopharm/Beijing,2513
Argentina,2022-03-10,Sputnik V,2514
Argentina,2022-03-11,CanSino,2515
Argentina,2022-03-11,Moderna,2516
Argentina,2022-03-11,Oxford/AstraZeneca,2517
Argentina,2022-03-11,Pfizer/BioNTech,2518
Argentina,2022-03-11,Sinopharm/Beijing,2519
Argentina,2022-03-11,Sputnik V,2520
Argentina,2022-03-12,CanSino,2521
Argentina,2022-03-12,Moderna,2522
Argentina,2022-03-12,Oxford/AstraZeneca,2523
Argentina,2022-03-12,Pfizer/BioNTech,2524
Argentina,2022-03-12,Sinopharm/Beijing,2525
Argentina,2022-03-12,Sputnik V,2526
Argentina,2022-03-13,CanSino,2527
Argentina,2022-03-13,Moderna,2528
Argentina,2022-03-13,Oxford/AstraZeneca,2529
Argentina,2022-03-13,Pfizer/BioNTech,2530
Argentina,2022-03-13,Sinopharm/Beijing,2531
Argentina,2022-03-13,Sputnik V,2532
Argentina,2022-03-14,CanSino,2533
Argentina,2022-03-14,Moderna,2534
Argentina,2022-03-14,Oxford/AstraZeneca,2535
Argentina,2022-03-14,Pfizer/BioNTech,2536
Argentina,2022-03-14,Sinopharm/Beijing,2537
Argentina,2022-03-14,Sputnik V,2538
Argentina,2022-03-15,CanSino,2539
Argentina,2022-03-15,Moderna,2540
Argentina,2022-03-15,Oxford/AstraZeneca,2541
Argentina,2022-03-15,Pfizer/BioNTech,2542
Argentina,2022-03-15,Sinopharm/Beijing,2543
Argentina,2022-03-15,Sputnik V,2544
Argentina,2022-03-16,CanSino,2545
Argentina,2022-03-16,Moderna,2546
Argentina,2022-03-16,Oxford/AstraZeneca,2547
Argentina,2022-03-16,Pfizer/BioNTech,2548
Argentina,2022-03-16,Sinopharm/Beijing,2549
Argentina,2022-03-16,Sputnik V,2550
Argentina,2022-03-17,CanSino,2551
Argentina,2022-03-17,Moderna,2552
Argentina,2022-03-17,Oxford/AstraZeneca,2553
Argentina,2022-03-17,Pfizer/BioNTech,2554
Argentina,2022-03-17,Sinopharm/Beijing,2555
Argentina,2022-03-17,Sputnik V,2556
Argentina,2022-03-18,CanSino,2557
Argentina,2022-03-18,Moderna,2558
Argentina,2022-03-18,Oxford/AstraZeneca,2559
Argentina,2022-03-18,Pfizer/BioNTech,2560
Argentina,2022-03-18,Sinopharm/Beijing,2561
Argentina,2022-03-18,Sputnik V,2562
Argentina,2022-03-19,CanSino,2563
Argentina,2022-03-19,Moderna,2564
Argentina,2022-03-19,Oxford/AstraZeneca,2565
Argentina,2022-03-19,Pfizer/BioNTech,2566
Argentina,2022-03-19,Sinopharm/Beijing,2567
Argentina,2022-03-19,Sputnik V,2568
Argentina,2022-03-20,CanSino,2569
Argentina,2022-03-20,Moderna,2570
Argentina,2022-03-20,Oxford/AstraZeneca,2571
Argentina,2022-03-20,Pfizer/BioNTech,2572
Argentina,2022-03-20,Sinopharm/Beijing,2573
Argentina,2022-03-20,Sputnik V,2574
Argentina,2022-03-21,CanSino,2575
Argentina,2022-03-21,Moderna,2576
Argentina,2022-03-21,Oxford/AstraZeneca,2577
Argentina,2022-03-21,Pfizer/BioNTech,2578
Argentina,2022-03-21,Sinopharm/Beijing,2579
Argentina,2022-03-21,Sputnik V,2580
Argentina,2022-03-22,CanSino,2581
Argentina,2022-03-22,Moderna,2582
Argentina,2022-03-22,Oxford/AstraZeneca,2583
Argentina,2022-03-22,Pfizer/BioNTech,2584
Argentina,2022-03-22,Sinopharm/Beijing,2585
Argentina,2022-03-22,Sputnik V,2586
Argentina,2022-03-23,CanSino,2587
Argentina,2022-03-23,Moderna,2588
Argentina,2021-12-18,Oxford/AstraZeneca,2019
Argentina,2021-12-18,Pfizer/BioNTech,2020
Argentina,2021-12-18,Sinopharm/Beijing,2021
Argentina,2021-12-18,Sputnik V,2022
Argentina,2021-12-19,CanSino,2023
Argentina,2021-12-19,Moderna,2024
Argentina,2021-12-19,Oxford/AstraZeneca,2025
Argentina,2021-12-19,Pfizer/BioNTech,2026
Argentina,2021-12-19,Sinopharm/Beijing,2027
Argentina,2021-12-19,Sputnik V,2028
Argentina,2021-12-20,CanSino,2029
Argentina,2021-12-20,Moderna,2030
Argentina,2021-12-20,Oxford/AstraZeneca,2031
Argentina,2021-12-20,Pfizer/BioNTech,2032
Argentina,2021-12-20,Sinopharm/Beijing,2033
Argentina,2021-12-20,Sputnik V,2034
Argentina,2021-12-21,CanSino,2035
Argentina,2021-12-21,Moderna,2036
Argentina,2021-12-21,Oxford/AstraZeneca,2037
Argentina,2021-12-21,Pfizer/BioNTech,2038
Argentina,2021-12-21,Sinopharm/Beijing,2039
Argentina,2021-12-21,Sputnik V,2040
Argentina,2021-12-22,CanSino,2041
Argentina,2021-12-22,Moderna,2042
Argentina,2021-12-22,Oxford/AstraZeneca,2043
Argentina,2021-12-22,Pfizer/BioNTech,2044
Argentina,2021-12-22,Sinopharm/Beijing,2045
Argentina,2021-12-22,Sputnik V,2046
Argentina,2021-12-23,CanSino,2047
Argentina,2021-12-23,Moderna,2048
Argentina,2021-12-23,Oxford/AstraZeneca,2049
Argentina,2021-12-23,Pfizer/BioNTech,2050
Argentina,2021-12-23,Sinopharm/Beijing,2051
Argentina,2021-12-23,Sputnik V,2052
Argentina,2021-12-24,CanSino,2053
Argentina,2021-12-24,Moderna,2054
Argentina,2021-12-24,Oxford/AstraZeneca,2055
Argentina,2021-12-24,Pfizer/BioNTech,2056
Argentina,2021-12-24,Sinopharm/Beijing,2057
Argentina,2021-12-24,Sputnik V,2058
Argentina,2021-12-25,CanSino,2059
Argentina,2021-12-25,Moderna,2060
Argentina,2021-12-25,Oxford/AstraZeneca,2061
Argentina,2021-12-25,Pfizer/BioNTech,2062
Argentina,2021-12-25,Sinopharm/Beijing,2063
Argentina,2021-12-25,Sputnik V,2064
Argentina,2021-12-26,CanSino,2065
Argentina,2021-12-26,Moderna,2066
Argentina,2021-12-26,Oxford/AstraZeneca,2067
Argentina,2021-12-26,Pfizer/BioNTech,2068
Argentina,2021-12-26,Sinopharm/Beijing,2069
Argentina,2021-12-26,Sputnik V,2070
Argentina,2021-12-27,CanSino,2071
Argentina,2021-12-27,Moderna,2072
Argentina,2021-12-27,Oxford/AstraZeneca,2073
Argentina,2021-12-27,Pfizer/BioNTech,2074
Argentina,2021-12-27,Sinopharm/Beijing,2075
Argentina,2021-12-27,Sputnik V,2076
Argentina,2021-12-28,CanSino,2077
Argentina,2021-12-28,Moderna,2078
Argentina,2021-12-28,Oxford/AstraZeneca,2079
Argentina,2021-12-28,Pfizer/BioNTech,2080
Argentina,2021-12-28,Sinopharm/Beijing,2081
Argentina,2021-12-28,Sputnik V,2082
Argentina,2021-12-29,CanSino,2083
Argentina,2021-12-29,Moderna,2084
Argentina,2021-12-29,Oxford/AstraZeneca,2085
Argentina,2021-12-29,Pfizer/BioNTech,2086
Argentina,2021-12-29,Sinopharm/Beijing,2087
Argentina,2021-12-29,Sputnik V,2088
Argentina,2021-12-30,CanSino,2089
Argentina,2021-12-30,Moderna,2090
Argentina,2021-12-30,Oxford/AstraZeneca,2091
Argentina,2021-12-30,Pfizer/BioNTech,2092
Argentina,2021-12-30,Sinopharm/Beijing,2093
Argentina,2021-12-30,Sputnik V,2094
Argentina,2021-12-31,CanSino,2095
Argentina,2021-12-31,Moderna,2096
Argentina,2021-12-31,Oxford/AstraZeneca,2097
Argentina,2021-12-31,Pfizer/BioNTech,2098
Argentina,2021-12-31,Sinopharm/Beijing,2099
Argentina,2021-12-31,Sputnik V,2100
Argentina,2022-01-01,CanSino,2101
Argentina,2022-01-01,Moderna,2102
Argentina,2022-01-01,Oxford/AstraZeneca,2103
Argentina,2022-01-01,Pfizer/BioNTech,2104
Argentina,2022-01-01,Sinopharm/Beijing,2105
Argentina,2022-01-01,Sputnik V,2106
Argentina,2022-01-02,CanSino,2107
Argentina,2022-01-02,Moderna,2108
Argentina,2022-01-02,Oxford/AstraZeneca,2109
Argentina,2022-01-02,Pfizer/BioNTech,2110
Argentina,2022-01-02,Sinopharm/Beijing,2111
Argentina,2022-01-02,Sputnik V,2112
Argentina,2022-01-03,CanSino,2113
Argentina,2022-01-03,Moderna,2114
Argentina,2022-01-03,Oxford/AstraZeneca,2115
Argentina,2022-01-03,Pfizer/BioNTech,2116
Argentina,2022-01-03,Sinopharm/Beijing,2117
Argentina,2022-01-03,Sputnik V,2118
Argentina,2022-01-04,CanSino,2119
Argentina,2022-01-04,Moderna,2120
Argentina,2022-01-04,Oxford/AstraZeneca,2121
Argentina,2022-01-04,Pfizer/BioNTech,2122
Argentina,2022-01-04,Sinopharm/Beijing,2123
Argentina,2022-01-04,Sputnik V,2124
Argentina,2022-01-05,CanSino,2125
Argentina,2022-01-05,Moderna,2126
Argentina,2022-01-05,Oxford/AstraZeneca,2127
Argentina,2022-01-05,Pfizer/BioNTech,2128
Argentina,2022-01-05,Sinopharm/Beijing,2129
Argentina,2022-01-05,Sputnik V,2130
Argentina,2022-01-06,CanSino,2131
Argentina,2022-01-06,Moderna,2132
Argentina,2022-01-06,Oxford/AstraZeneca,2133
Argentina,2022-01-06,Pfizer/BioNTech,2134
Argentina,2022-01-06,Sinopharm/Beijing,2135
Argentina,2022-01-06,Sputnik V,2136
Argentina,2022-01-07,CanSino,2137
Argentina,2022-01-07,Moderna,2138
Argentina,2022-01-07,Oxford/AstraZeneca,2139
Argentina,2022-01-07,Pfizer/BioNTech,2140
Argentina,2022-01-07,Sinopharm/Beijing,2141
Argentina,2022-01-07,Sputnik V,2142
Argentina,2022-01-08,CanSino,2143
Argentina,2022-01-08,Moderna,2144
Argentina,2022-01-08,Oxford/AstraZeneca,2145
Argentina,2022-01-08,Pfizer/BioNTech,2146
Argentina,2022-01-08,Sinopharm/Beijing,2147
Argentina,2022-01-08,Sputnik V,2148
Argentina,2022-01-09,CanSino,2149
Argentina,2022-01-09,Moderna,2150
Argentina,2022-01-09,Oxford/AstraZeneca,2151
Argentina,2022-01-09,Pfizer/BioNTech,2152
Argentina,2022-01-09,Sinopharm/Beijing,2153
Argentina,2022-01-09,Sputnik V,2154
Argentina,2022-01-10,CanSino,2155
Argentina,2022-01-10,Moderna,2156
Argentina,2022-01-10,Oxford/AstraZeneca,2157
Argentina,2022-01-10,Pfizer/BioNTech,2158
Argentina,2022-01-10,Sinopharm/Beijing,2159
Argentina,2022-01-10,Sputnik V,2160
Argentina,2021-02-03,Sputnik V,147
Argentina,2021-02-04,Moderna,148
Argentina,2021-02-04,Oxford/AstraZeneca,149
Argentina,2021-02-04,Sinopharm/Beijing,150
Argentina,2021-02-04,Sputnik V,151
Argentina,2021-02-05,CanSino,152
Argentina,2021-02-05,Moderna,153
Argentina,2021-02-05,Oxford/AstraZeneca,154
Argentina,2021-02-05,Sinopharm/Beijing,155
